Id,SalePrice
1507,93986.85586663
1509,120449.39346129564
1510,130381.80358849297
1513,121654.40759882415
1517,128141.6118680013
1518,176615.7477805544
1523,159541.43906069503
1524,162598.0582288506
1526,152283.90382516605
1529,208100.324284785
1531,155200.6486684321
1535,132708.0598575042
1536,152228.3154740075
1538,338991.0924669447
1540,233659.39754156425
1543,117629.44538995367
1545,129295.97739505582
1546,123314.50595571726
1557,77514.75505295685
1558,87526.79535851882
1559,69927.88074447324
1563,295563.4165113899
1568,174657.60224591134
1571,288477.93783672666
1578,145021.19132433584
1579,240746.86624273326
1584,244918.29992878565
1586,305815.6691709549
1604,123783.70159572842
1606,139919.02618037022
1610,154700.68648409567
1611,104492.4654655534
1618,168728.89071434262
1623,191666.79972961888
1624,184050.16391418804
1628,164142.80997568704
1633,260726.05036878603
1645,163999.88771505517
1649,204744.91390263243
1652,156269.66740911832
1653,163265.81311925792
1656,93621.98833223715
1662,204968.04625948382
1668,119627.57649221666
1670,110868.33025118962
1672,118331.36772138184
1673,127920.2461052473
1674,172471.9988793851
1677,108397.49828990972
1678,111139.85812032776
1679,100077.23820459792
1685,376360.0326489428
1692,421398.635146459
1693,332872.9811271133
1696,447411.88156280597
1709,331742.8214425349
1711,306192.19323743955
1717,254517.24433890643
1718,238246.77335073194
1721,229442.25566232126
1722,219245.80538827943
1725,310634.83415470814
1726,241535.24260018187
1730,190002.282877811
1731,184465.4945603343
1733,222259.57076205005
1737,218695.94036269153
1746,260124.14930098923
1747,205761.91532249362
1748,183465.85204405567
1749,222645.0888108398
1760,167328.3371365277
1761,519168.1256490066
1762,340074.6959427587
1768,532031.5255286192
1769,252401.28342841857
1770,291843.8338637115
1776,211575.2895827345
1781,377566.7608407681
1785,321136.0161524656
1792,219304.41245941113
1798,255100.2753860918
1812,196442.03107407203
1814,247209.81166113837
1817,157072.60100781862
1818,130692.30226362273
1822,143577.85383488535
1823,113801.94744207925
1829,252749.67343205365
1838,198325.6340501185
1845,188498.02104419173
1851,202615.96328797788
1855,300582.7191568392
1856,193542.9478745346
1858,209584.50614791483
1865,217878.10398375825
1866,171338.64638711576
1867,172029.91620780583
1868,215196.06895127267
1876,136984.6960873547
1878,148374.4295070808
1879,130190.15891859077
1882,153513.55489850836
1883,120770.32107802854
1887,86287.43023308189
1895,138412.82058004336
1898,157407.47079194745
1904,43478.12727591797
1908,139228.02074398927
1917,149594.8154154196
1918,127787.20974963353
1920,134077.53926845136
1922,129447.74373616293
1923,150241.93667121875
1931,157982.32944589382
1935,140939.9448165343
1936,132587.18329797295
1939,123610.25888812367
1943,120111.27261503888
1944,133929.4256818069
1946,256339.53207342324
1952,92296.54037517628
1954,104592.50091777323
1958,133235.2515361331
1964,164227.62744850406
1966,161755.19357376843
1969,95167.75474052566
1977,117863.51808756481
1980,58423.74990658686
1984,146160.4787107278
1985,81214.69373967423
1988,124019.45630588155
1989,120435.17051232254
1991,137804.84982451942
1992,138694.53682337105
1997,150929.5610961736
1999,212327.35144301254
2003,114002.17613109942
2005,96653.05110448007
2010,122176.70467106311
2012,127551.96778077044
2016,131211.84604680288
2017,125583.2423896883
2022,183756.45118771252
2023,148323.30345120604
2035,144938.1451410239
2036,222557.09511966901
2040,124223.10905800728
2042,117845.2336288752
2043,88250.3117939817
2055,133188.37177971896
2056,106838.20992286874
2059,101341.47279022916
2064,121602.53638735984
2066,156499.32166115206
2070,139691.566224211
2071,62980.42652291637
2078,243614.36546392803
2080,157254.41856034676
2085,119228.82219342348
2089,104762.11498251754
2090,165112.49182014982
2092,232515.54935024714
2094,235092.53612479428
2095,226859.33629064122
2098,369513.84498289437
2099,269818.87289810675
2103,270353.7481760043
2120,147243.34629823788
2122,165934.5954813946
2123,164593.88507177983
2134,186979.96285453544
2135,129945.86906085507
2136,138468.54910657377
2143,141112.6577707108
2145,290663.44416018575
2146,236726.7996371988
2148,196126.67181698396
2155,284756.5636008445
2156,258519.57102728292
2157,154984.76367885154
2159,210411.388027517
2161,199922.91651945724
2164,207830.78154730267
2165,204720.9650716169
2169,140358.14073629846
2171,122330.71783151382
2180,148489.50122326094
2182,615196.8248519643
2184,127625.31246708828
2185,52129.16417964913
2188,83742.8062887415
2191,96102.0079553364
2192,99026.41427033028
2196,173840.15399633461
2198,98770.15749220396
2204,181091.0484442121
2210,175800.55315652795
2213,136294.1120192951
2215,313304.1356557112
2219,264280.57029827475
2221,248153.4251647007
2224,191017.72436567413
2228,161944.41191128176
2232,111381.71941625222
2239,128708.99392929603
2246,327372.93557523075
2247,308010.2638605647
2249,168771.22838921277
2251,197076.9539825676
2254,140174.93379262486
2256,219392.8521922265
2259,237988.12171939336
2263,267204.1930595811
2266,217363.06721640163
2271,182059.0777776394
2274,233930.82325593068
2275,295438.9951882318
2280,132103.50384301107
2281,154109.5737970414
2291,62506.395129126075
2292,159981.59165551764
2295,197524.18478946315
2297,129656.94613303825
2299,153824.366381036
2302,137208.78545642243
2303,130964.02844283724
2304,123091.37567934452
2308,199356.76691320783
2312,217937.202332991
2314,165059.14221362225
2315,174144.75698550275
2316,195128.6185231352
2320,234760.08137683733
2321,305136.263470083
2322,247495.80026366794
2325,161791.19829805774
2336,409314.06556700915
2340,325003.2965061194
2341,360216.44806673314
2342,408878.4379648323
2345,219438.31074098754
2346,169079.04451774966
2347,168937.5304741594
2354,281823.40302502597
2357,179990.36295492633
2359,147482.393456664
2360,126504.54788527364
2361,91615.63193758148
2362,96557.95024003438
2366,117990.77349503987
2367,110024.09804327806
2370,117215.0960856972
2373,88586.11656594423
2376,129422.72601302637
2378,124884.61006386159
2382,274309.87707755715
2387,325321.33587792073
2392,377022.5582434465
2395,355118.6947292677
2396,346153.29309332184
2397,323285.0201483213
2399,363101.44802145724
2401,428341.57707419177
2402,287673.81472733244
2407,234832.00775313986
2411,197714.21738317754
2414,216765.8187758947
2418,285038.7707680275
2419,200179.89368583594
2424,179599.86478666918
2427,184457.77813905547
2430,244856.06406552784
2439,203357.3468326338
2441,258450.93361996592
2442,230885.24252458458
2446,470873.26705875515
2447,371235.69439741713
2452,303614.3150476263
2457,333835.7526273901
2458,286746.21444974665
2462,368427.9576780456
2465,215092.64533017954
2467,204995.82625158568
2473,158852.73710275532
2478,172551.12520994482
2479,178084.6596202245
2482,157077.0651017652
2485,121301.99164593019
2488,112027.0130906088
2494,128644.67278085207
2500,270128.87664520927
2509,161555.2818330882
2512,186331.79817562018
2514,150788.22464742072
2515,209391.318083809
2516,227676.17051714368
2518,179240.13779972846
2519,206087.86488920412
2520,192005.52873900585
2527,159796.52294216878
2532,122470.60435239077
2538,128772.3174545117
2539,147212.73813170136
2543,109952.2135545167
2551,147922.13725163398
2554,144281.87271814168
2555,111100.55585073905
2557,75200.73186850578
2561,137777.91238458175
2563,140770.61178790368
2564,129282.69992774224
2570,117886.36920142997
2571,276990.0048737115
2576,153587.91326360236
2582,146022.52552858254
2584,151574.1307942694
2587,113226.03510113338
2589,118762.41634021004
2591,221875.31762358366
2597,124305.40815927586
2602,152126.45805399583
2605,152655.70453307425
2610,189940.84208977406
2611,146295.659256181
2614,124115.2923622985
2616,182725.33412424382
2617,153326.17395129183
2620,126339.10071367852
2623,98511.52759173821
2631,148666.32165036298
2638,157230.386818021
2639,136587.02513127722
2645,126236.22201016409
2647,108421.06520646025
2648,135816.02803887994
2650,125250.72837197107
2652,131911.81851147924
2656,122134.04793437534
2658,133763.81440301577
2661,171282.32728588168
2665,169289.52027155666
2673,160391.27693131252
2678,98873.4313960059
2679,113097.14386443186
2680,64715.258146907174
2685,120030.7545596289
2695,127265.07622513195
2698,115950.99621831131
2700,178076.85288698663
2706,132218.4044473564
2708,156086.67594546507
2709,155870.6735764633
2711,140010.69853153016
2718,153403.5040292809
2719,155336.22462399816
2721,135807.55580768135
2725,167398.14433717605
2726,228541.29733243113
2732,228353.4688759511
2733,130950.38351794032
2739,172360.49099070812
2747,194170.7747940945
2751,247053.72224166302
2754,209841.25434300257
2755,245534.5920452407
2756,228346.24662757068
2758,281523.938456823
2763,202825.38563467376
2764,235336.69010687107
2765,202038.8519859513
2766,172037.44243303698
2768,183157.6116233134
2781,213885.63845253366
2784,159423.37564000866
2785,138075.91021889733
2786,128384.42154570273
2796,249372.4236931795
2797,271203.0176220478
2801,249278.85527735297
2805,255498.0131267109
2806,215512.0691167218
2812,196322.70221306544
2817,97085.84866083442
2822,164617.7156192066
2825,242984.7901033563
2828,162947.7804243182
2831,150896.89599362848
2843,154879.13879573502
2845,97243.05738342143
2847,151767.04999871098
2855,168551.92016630853
2856,160140.40983368462
2859,147023.55449386925
2865,216216.76334829922
2867,163705.17417706831
2869,224259.3816319915
2870,238692.17331863666
2874,138941.9747860206
2876,64187.27613084766
2889,140509.2160251341
2892,293444.9465021758
2895,236151.27021121216
2898,244486.54059847578
2901,304966.6220400114
2902,329838.58841807756
2908,134711.0630512102
2909,103842.55457907631
2916,145292.25767413178
2917,112879.9064801363
2919,69165.9197750377
2921,79658.27303601065
2922,187385.98316386077
2925,176092.82373138863
2928,128285.05743033122
