Id,SalePrice
693,109458.8530415248
695,139279.51121513365
697,132571.28251126583
700,135395.49148394444
702,136083.3001251069
703,163453.8177719208
704,89727.0747934296
712,104585.8188418928
713,88425.39451328278
717,228760.49743629005
720,187080.50734553492
721,68919.29237399837
726,151928.0612076447
733,101775.41560432075
736,129290.76241543352
738,113442.68357734403
741,134076.70419462243
743,20572.091308900504
745,101586.24182903102
750,144207.82896396506
756,109940.52602946502
757,128098.23674405908
758,112039.62112056179
760,125209.95430781798
765,144099.10877013783
775,150898.07379959448
776,146469.45678143456
780,185883.81777082282
783,222741.41310695038
790,125567.99117141683
795,83717.1614107881
796,148591.95324161966
797,137417.6023372896
798,119652.73133524605
804,213569.42115542715
805,216934.00847891922
806,225628.33054223045
808,129120.29516989784
814,182288.01928094617
818,251088.26364468315
821,269909.2736293218
822,308906.0132946622
825,282806.76225915964
827,233563.59052397538
830,209721.28229372413
834,237431.651216831
835,177314.63926937286
842,142353.6387003061
845,215847.27810843196
852,224128.1581457975
857,141945.21589154092
858,160208.50235206215
859,133556.89997634297
860,137528.41133783973
861,132962.02960037006
864,236910.29828034854
868,189839.6254679795
869,197222.69324109622
872,274564.9392644215
873,233519.7864234325
885,119475.25653616409
890,123600.76205840704
895,111042.63577555493
899,75731.88689149806
906,126456.61668023112
918,157758.6706405065
923,160016.4317245464
925,129389.00691699993
927,166181.299462388
932,223237.76230137437
933,113166.2422936985
934,154741.76482019463
942,99440.76226803019
947,232891.81165650953
948,261433.4824980367
951,148469.0091547687
957,268043.94265679055
958,306951.60364562523
959,224177.236686407
963,197172.37941498382
967,202437.5094824913
968,320803.49728535535
971,160148.43618012645
972,165193.16160379586
976,116022.46554895442
978,91633.45806133751
979,91706.87685571982
984,105453.75933033787
986,142643.48859077087
991,237234.85084659132
996,199699.3247077547
1001,285495.72311608365
1007,196644.33613664095
1008,182031.42209146087
1009,257328.88344578003
1014,155506.75577854755
1022,232180.13691133983
1024,195799.8416391484
1027,130299.53426191877
1030,157975.20159762658
1032,164615.37603300903
1035,160444.28985771516
1042,107794.57214367903
1047,140426.78307348775
1050,107141.6567186202
1055,309707.93880552903
1059,377267.5672353047
1061,348262.96605387924
1064,392417.63913409115
1077,240927.0827214323
1081,233279.68145201384
1092,256330.49179851165
1093,180258.43789452492
1095,205932.00774241617
1099,289276.4316188615
1101,298576.95357672765
1103,319796.8620213552
1109,280585.68346234574
1112,217378.3287610297
1113,235720.22696798304
1114,245952.13818751968
1116,234946.14536202996
1117,233381.1811092538
1119,286068.0796390513
1121,226852.4305386124
1122,219292.16061648328
1125,256799.74782255036
1137,167551.0150278804
1142,213724.19727959187
1144,195564.85776071792
1145,195247.5984690873
1147,185135.28270554816
1148,190071.34377306697
1149,161173.1725450018
1150,120411.47795967161
1153,102223.5409877375
1154,111253.95781942821
1159,338956.0867285194
1161,166476.68602731873
1167,161490.66300184367
1171,255426.24624828476
1174,187341.14705070463
1188,183369.5351074169
1189,180776.0897253784
1191,130848.71816488542
1195,151158.93430937285
1199,168045.89355072714
1201,207244.0137649421
1204,181745.94669809885
1211,147285.2325302341
1214,234118.0347320555
1219,141484.4098812754
1220,80191.70525044268
1227,207783.92105823793
1229,225241.07683731616
1231,140045.95418783865
1234,210786.71975417377
1235,141540.9032972336
1239,179127.53958610623
1240,162882.58029799158
1241,173531.68235178076
1246,121628.24178570484
1249,166155.00892125326
1250,143996.7907592881
1252,126911.87142128982
1259,163331.5290597555
1267,147465.31955457956
1269,117658.0690198578
1270,154799.70427412895
1272,134947.53485848726
1274,133888.48248506134
1276,138694.2033028839
1279,148995.37755214263
1281,182311.58794841275
1286,152569.26079022375
1287,122985.08626361418
1290,75711.46691490972
1291,144667.6417775047
1297,145857.73836074414
1302,155362.96486133186
1303,51402.65280191171
1312,96087.28064834556
1315,130119.0845294873
1322,35578.81135034899
1327,106608.33517109847
1331,136943.9746828122
1333,126452.68037321314
1334,107779.95393113994
1336,132302.6071059511
1341,117196.72323281839
1344,87263.24822779479
1347,140593.63610190572
1348,175897.7410875653
1353,154659.64121597836
1355,127412.07954157933
1356,100661.38331156611
1357,129890.66004845989
1361,133048.25633375184
1364,121450.68299174074
1368,104247.61264467465
1369,94635.78535049858
1371,118417.61051414875
1373,132793.9594304857
1374,114870.78609135565
1387,127236.10200670015
1388,95474.87049496552
1392,154311.49256899912
1394,121668.74905800096
1406,176436.69124788587
1407,185400.56424452522
1408,157029.52217100744
1409,168911.3799322541
1411,211567.0058308173
1412,106633.59079260468
1413,146593.63666006376
1414,125682.73276927878
1425,239701.61355672177
1430,193654.71541433857
1431,196797.52888210793
1435,220517.90237693602
1441,224695.5373719455
1444,222942.16325296278
1445,139288.0456481063
1446,160377.56167425256
1452,131423.52365440462
1453,122420.25474132402
1456,230612.4578678392
1457,224193.48366726478
1460,249605.09171738342
1463,236722.33418289525
1468,216963.95689073464
1471,215149.5948768168
1474,209293.6472863515
1475,201423.87655746914
1476,217781.0935954291
1478,203236.1072889212
1482,171212.43502812713
1483,175650.13163401227
1484,172169.45910658364
1485,175856.66665670305
1496,167477.60816170857
1497,158027.2437288358
1500,154915.1741296842
1506,113624.27041976208
1507,101759.96572214171
1509,113310.94087220456
1510,128348.65847630403
1513,121484.30591480323
1517,123068.9945506023
1518,172202.52937491995
1523,167514.28149182192
1524,158279.19413717615
1526,150842.28114286566
1529,197156.02590050347
1531,170267.07508837842
1535,138131.97507640993
1536,159738.90929785123
1538,318674.24502377654
1540,236866.57489964168
1543,126765.9026554928
1545,120204.57351435405
1546,110989.19001698583
1557,72705.6503663425
1558,86930.79240864611
1559,58056.49309213167
1563,287074.12900184304
1568,166410.19506895903
1571,198901.92129811397
1578,148519.5260689467
1579,234632.1272211544
1584,248272.53976656694
1586,291450.58212675096
1604,120648.60764790607
1606,142547.0273580348
1610,165691.07771512851
1611,102548.67221040423
1618,164199.04154635564
1623,180829.05766417962
1624,183017.54362463052
1628,184998.6115421253
1633,260001.6682124901
1645,166473.42040177458
1649,217892.99899918598
1652,161623.89797185274
1653,168736.21475901786
1656,135621.08565505064
1662,177419.19432735583
1668,111498.52220129817
1670,110259.12980552668
1672,115880.62101393397
1673,135325.551896217
1674,174035.87275981694
1677,112212.58447372861
1678,128671.6833469423
1679,110147.7067516073
1685,372439.8847843759
1692,410164.0190082248
1693,327026.94513864705
1696,426935.0151588849
1709,324932.76345974114
1711,304312.7236146802
1717,253003.3651107847
1718,239182.0385616825
1721,249065.41857142234
1722,238722.8485201688
1725,319278.00460066565
1726,254605.36710165694
1730,189185.52249711516
1731,174921.8934746593
1733,211451.30685025407
1737,213827.16935775836
1746,246247.2194524831
1747,203098.31002602016
1748,193483.6383101141
1749,211953.76560937855
1760,163391.77275305285
1761,383758.10233871476
1762,343448.44607799005
1768,529130.4897337654
1769,254454.8145089593
1770,297823.27099615795
1776,213294.48435083774
1781,370924.4271109712
1785,321357.6809415341
1792,217258.69389319234
1798,250055.85229459673
1812,191519.8427761305
1814,234169.33384244877
1817,161861.6863520597
1818,173616.25700347574
1822,137299.05302859948
1823,110663.42598711356
1829,245938.37193820375
1838,208366.95857851687
1845,191293.39337512982
1851,197764.29438380955
1855,285933.56436186767
1856,196572.6604118314
1858,219105.51814590502
1865,209925.40231674738
1866,157546.27856695975
1867,176138.66959125633
1868,213874.87323419465
1876,138030.67189868924
1878,149224.08689257025
1879,132473.51143105768
1882,34990.638096217124
1883,119706.66354910663
1887,91496.86947889104
1895,148977.67592426215
1898,158983.25560260974
1904,22984.43238058302
1908,134747.8921310695
1917,143426.4809811809
1918,116064.5061817758
1920,125569.86813571214
1922,120125.43324983411
1923,146675.20049993618
1931,154639.7412451433
1935,134930.2342663292
1936,130066.49085041719
1939,131587.2055981577
1943,99634.42861016445
1944,132730.81698134932
1946,213946.7278432689
1952,100875.93497039039
1954,112724.61265740795
1958,126564.7075234985
1964,166808.44049548797
1966,158355.0715793919
1969,121655.38287035777
1977,95238.43637748013
1980,80665.71838370762
1984,132807.22232742573
1985,85339.88445999277
1988,115834.39158057899
1989,122146.06210595497
1991,140231.57010152793
1992,136077.32012661878
1997,135849.891094208
1999,179521.72026624138
2003,107394.0289243596
2005,120475.80888612929
2010,115243.55996248852
2012,139954.56162570635
2016,126720.10480523572
2017,140331.5939963626
2022,159358.23999390798
2023,153281.2095663548
2035,149439.52754047367
2036,202436.35807823573
2040,122715.42857773838
2042,116419.02345430633
2043,91920.21932995494
2055,130433.48158466202
2056,106855.22726792702
2059,111496.69542535805
2064,125409.44386194559
2066,174130.32811729505
2070,148224.60295245724
2071,91409.11887173644
2078,248639.3521441839
2080,153808.5099713924
2085,118501.66516880409
2089,136439.12326304585
2090,133934.00232053018
2092,240793.6815022942
2094,239083.04436509663
2095,236444.6369820124
2098,333361.1097699713
2099,259751.96383271762
2103,259751.96383271762
2120,141852.88634818303
2122,181993.7595808482
2123,168516.15192464876
2134,189431.7464633157
2135,134649.79003475045
2136,150807.12155562523
2143,149187.47357242292
2145,265542.9028843692
2146,231636.24162301884
2148,201514.37529364336
2155,271535.98122878216
2156,249009.26040593447
2157,163980.16285897497
2159,201880.14777864853
2161,196021.07657999164
2164,204428.66152324423
2165,199788.1261754132
2169,146166.11266604278
2171,133731.1154434189
2180,153495.55836787008
2182,471202.69219952496
2184,117857.08278512978
2185,63351.43571376189
2188,83376.22661195268
2191,91185.05232608925
2192,101246.44714963881
2196,131795.3875100769
2198,101748.71399245509
2204,178695.91707455413
2210,187796.169768009
2213,168461.60165062686
2215,302167.99910270143
2219,281925.0329689158
2221,248065.33194289755
2224,204051.28609411672
2228,162478.4935899509
2232,94090.40897271766
2239,133787.33467757626
2246,303323.23042446445
2247,289247.1789730189
2249,172725.0567301831
2251,202026.0713440049
2254,137700.7381895133
2256,226295.9023371691
2259,253831.18079050013
2263,267710.9870568452
2266,212435.9385332377
2271,192195.9825570394
2274,224722.41559038294
2275,294865.74531073065
2280,146979.15180700822
2281,155703.07230837084
2291,74120.45417334058
2292,172606.45820082116
2295,196263.30224579934
2297,118906.6332124754
2299,138608.76947259493
2302,128517.63030152708
2303,127086.60454599284
2304,114739.34497568262
2308,197493.3815790582
2312,210300.70557346783
2314,160230.94236310606
2315,164170.12073132157
2316,194182.7148474793
2320,233852.78498592184
2321,299466.8933787582
2322,241776.95310321648
2325,173215.36703168333
2336,385233.0933147641
2340,322550.8255717403
2341,342543.8006747373
2342,405204.3510813756
2345,219911.44753561128
2346,177620.22705815607
2347,178171.5266697415
2354,253737.71089544203
2357,185068.569792353
2359,146756.040808899
2360,126220.07056381198
2361,93703.14287649684
2362,86762.03231612754
2366,135077.41526115197
2367,103561.12812343416
2370,118226.24331379723
2373,103547.87002055666
2376,133391.5560927919
2378,139344.0129212573
2382,280117.20793916564
2387,319787.24089137104
2392,367990.2598471767
2395,354422.81792420894
2396,351310.67755999515
2397,313833.23069623596
2399,364579.9773097482
2401,407754.28979232314
2402,297202.92502103455
2407,234638.9874864382
2411,198682.95095722887
2414,223291.566168374
2418,265742.08474024956
2419,194354.47417545263
2424,186335.02034525323
2427,193053.63232980252
2430,243902.80324944734
2439,201459.13710214186
2441,236399.63399288576
2442,221832.9065419071
2446,413785.405778232
2447,365040.8200460904
2452,314823.4339999673
2457,320423.9666906324
2458,281910.5951816242
2462,334669.56263269664
2465,209070.1638393767
2467,210395.55305105532
2473,145552.62977394654
2478,165617.63888551889
2479,181522.8958342008
2482,160705.4599292901
2485,118465.55707743095
2488,136146.59753728373
2494,118985.44589022323
2500,275319.15674605005
2509,160926.68718420487
2512,195664.33819168765
2514,156392.40361654342
2515,208968.91554644908
2516,222271.24187240095
2518,181662.9348979483
2519,208629.76302161097
2520,194238.97946750675
2527,169790.51605344476
2532,123806.87506008922
2538,123504.60683532551
2539,151546.79279568422
2543,118200.01480802635
2551,147313.13440967465
2554,145916.5358522437
2555,116721.39951527138
2557,90049.01075979433
2561,134474.0772148022
2563,143064.26624818842
2564,133641.9191987412
2570,114487.05932432285
2571,191295.78584780326
2576,148960.27023707083
2582,153419.2655689596
2584,153676.3039607712
2587,135691.76897478162
2589,111598.81213359933
2591,252976.3461348291
2597,119790.96927994429
2602,150998.81465168903
2605,148490.5471988848
2610,185386.05307638855
2611,136127.72051332897
2614,136465.85683259924
2616,190288.8921634631
2617,186895.1058644338
2620,129760.82211661138
2623,127239.21743579871
2631,143277.93580101908
2638,146521.96319929342
2639,114541.33772671716
2645,118526.63957740311
2647,96416.34774627599
2648,129950.54814646895
2650,116867.04349051917
2652,134644.13310416168
2656,118369.96777774664
2658,111077.28592022609
2661,162063.51113353463
2665,171977.27541388036
2673,145986.58796445432
2678,107395.21039922764
2679,109384.42718619344
2680,76188.68139781621
2685,111170.95696909979
2695,124203.1247788482
2698,113625.53592884414
2700,171533.55436180357
2706,141715.68545118175
2708,143051.8535570475
2709,162669.47791268956
2711,129070.8660008466
2718,156107.16895605795
2719,156902.80642171868
2721,154923.96487851508
2725,156155.50132625274
2726,222395.50616934214
2732,222680.83412880718
2733,139832.27954392813
2739,168570.36707993606
2747,199470.4236021403
2751,230074.37163478916
2754,218183.17614912955
2755,246454.16577739618
2756,217022.4556086686
2758,254993.48522852332
2763,206302.4559484814
2764,229760.56810226332
2765,173569.90025320603
2766,168891.6437881355
2768,170342.294265131
2781,218029.38077217952
2784,172873.15921071536
2785,144022.93140890452
2786,123684.38682302076
2796,238129.2783559751
2797,263015.2163358545
2801,230646.66607259284
2805,242107.0818484064
2806,206744.12736303173
2812,190713.21489858592
2817,112780.6237042105
2822,161063.44584551736
2825,227179.15491754655
2828,170593.29419721343
2831,152609.7077453581
2843,148334.4529357092
2845,108731.39300479113
2847,149386.67511024536
2855,158278.81227169058
2856,144727.48873136647
2859,137265.29277389665
2865,204656.5181191289
2867,170883.87159675904
2869,228882.7403597027
2870,235272.04978542932
2874,142657.57304214712
2876,65337.91745079312
2889,149387.53974743752
2892,279044.60489982186
2895,226995.8137932417
2898,209667.62016490847
2901,303082.92504990764
2902,321394.20367764914
2908,117239.56014691747
2909,118101.03993236189
2916,155239.51023005028
2917,120540.17791017864
2919,68477.78788619157
2921,83258.44375526959
2922,170509.4577489703
2925,160338.6324969165
2928,113236.37803431161
